YEAR,PERSONEL_COMMERCIAL,KARA_LISTE_KONTROL,KULLANIM_SEKLI,MARKA,TIP_GRUP,EGM_KULLANIM_SEKLI,MOTOR_GUCU,SILINDIR_HACMI,PLAKA_IL_KODU,ARAC_BEDELI,HASARSIZLIK_INDIRIMI,MEDENI_DURUM,ONCEKI_ŞIRKET,ARAC_YASI,ONCEKI_KASKO_POLICESI_VAR_MI,UYGULANAN_BASAMAK_KODU,ONCEKI_POLICE_BASAMAK_KODU,ONCEKI_POLICE_BASLANGIC_TARIHI,ONCEKI_POLICE_BITIS_TARIHI,PAKET_TIPI,EGM_CINSI,EGM_CINSI,ORJINAL_OLMAYAN_PARCA_VARMI,IKAMET_IL_KODU,ALT_KULLANIM_SEKLI,TCK_PLAKA_SORGU,CLAIM_EXPERIENCE,PERT_SORGU,ARAC_TARIFE_GRUP_KODU,IHALE_FILO_KODU,ARAC_ALT_CINS,ARAC_UST_CINS_ID,SEGMENT,AGIRLIK,ARAC_TIPI,YAKIT_TIPI,LPG_VAR_MI,MESLEK,HASAR_VAR_MI
2019,O,1,1,XC4B5VCX45B4XC,CV4B5CV3WE,4R561446512,170,1968,1,166380,5,E,104,8,E,0,5,5/13/2018 0:00,5/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,1,100,1,0,,1,9999999,144RH5ER64HRE+,4,E,1630,10,D,H,40,0
2019,O,1,1,XC5B4XC5B4SFD,DS4GR8HYRT,4R561446512,90,1422,34,105132,2,E,54,3,E,0,1,12/12/2017 0:00,12/12/2018 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,B,1151,10,D,H,3,0
2019,O,1,1,SD45VSD4BV5SD,DS78FSA6SD,4R561446512,190,2720,34,179281,5,E,40,12,E,0,4,5/18/2018 0:00,5/18/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,CV4N534CVN54RTG,4,I,2530,40,D,H,3,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,34,61223,4,E,47,7,E,0,3,5/16/2018 0:00,5/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1320,10,D,H,40,0
2019,O,1,1,4GH53445,W45EW,4R561446512,120,1499,34,119666,0,E,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,K,,1,9999999,144RH5ER64HRE+,4,C,1358,10,D,H,41,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,75,1461,34,70965,0,E,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,DF4H,4,B,1146,10,D,H,43,0
2019,O,1,1,NHRT5NH4RT5NR,Q4RE8QW,4R561446512,170,1956,6,197520,4,E,25,5,E,0,3,5/7/2018 0:00,5/7/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,5H4DF56H4DF,4,H,1953,40,D,H,3,0
2019,O,1,1,#N/A,RF4WE,4R561446512,105,1598,34,99771,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,12,100,0,X,,1,9999999,5H4DF56H4DF,4,C,1365,10,D,H,3,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,34,57068,1,E,104,7,E,0,0,5/12/2018 0:00,5/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,69,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1389,10,D,H,4,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,75,1461,41,56025,1,E,63,5,E,0,0,5/16/2018 0:00,5/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,41,100,1,0,,1,9999999,DF4H,4,B,1146,10,D,H,3,0
2019,O,1,1,XC45V4XC5V4XC,CXV1XC0VSD,4R561446512,109,1461,34,113590,0,E,,5,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,K,,1,9999999,5H4DF56H4DF,4,C,1395,10,D,H,45,1
2019,O,1,1,DFH5FD4H5FD4,1BDF5CXB3,4R561446512,100,0,48,63002,0,E,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,48,100,0,T,,1,9999999,DF4H,4,C,1257,10,D,H,3,0
2019,O,1,1,SD45GV4XC5V,4ESW85G,4R561446512,97,1399,52,37167,5,D,57,10,E,0,4,4/4/2018 0:00,4/4/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1133,10,O,H,45,0
2019,T,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,86,1461,34,66844,5,,108,6,E,0,5,5/29/2018 0:00,5/29/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1280,10,D,H,,0
2019,O,1,1,#N/A,1BDF5CXB3,4R561446512,125,1597,34,110625,3,E,63,3,E,0,2,2/13/2018 0:00,2/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1319,10,O,H,3,0
2019,O,1,1,BD4DF54H5DF,1MG5H6,4R561446512,95,1248,34,98544,0,E,,2,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,X,,1,9999999,144RH5ER64HRE+,4,C,1290,10,D,H,4,0
2019,O,1,1,#N/A,R74TERT,4R561446512,120,1560,34,102137,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,DF4H,4,C,1430,10,D,H,3,0
2019,O,1,1,#N/A,5ER,4R561446512,128,1582,34,85212,2,E,15,6,E,0,1,5/17/2018 0:00,5/17/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,C,1375,10,D,H,3,0
2019,O,1,1,#N/A,SA4CV45VSD,4R561446512,68,1560,26,33666,0,E,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,26,100,0,T,,1,9999999,144RH5ER64HRE+,4,A,1078,10,D,H,16,0
2019,O,1,1,#N/A,M1GH586M1G1MH51HG,4R561446512,105,1598,34,111064,1,B,110,4,E,0,0,5/9/2018 0:00,5/9/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,0,,1,9999999,5H4DF56H4DF,4,C,1295,10,D,H,4,0
2019,O,1,1,#N/A,4ESW85G,4R561446512,136,1582,34,107950,0,E,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,K,,1,9999999,144RH5ER64HRE+,4,C,1255,10,D,H,4,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,86,1461,6,71063,1,E,17,5,E,0,0,5/28/2018 0:00,5/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1280,10,D,H,4,1
2019,T,1,1,4QE54QW5EQ,G4SD,4R561446512,90,1422,34,99011,0,,,3,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,0,X,,1,9999999,144RH5ER64HRE+,4,C,1234,10,D,H,,1
2019,O,1,1,H4RT5H4RT54HRT,4GS,4R561446512,163,0,34,165830,5,E,40,1,E,0,4,5/16/2018 0:00,5/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,5H4DF56H4DF,4,H,1595,40,O,H,4,0
2019,O,1,1,DF5H45DF4H5DF,1BVD5FB3DF,4R561446512,110,1461,34,67229,2,E,15,7,E,0,1,5/8/2018 0:00,5/8/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,74,100,1,0,,1,9999999,4CVB2N4FG5J4RT586,4,C,1340,10,D,H,4,0
2019,O,1,1,H4RT5H4TR5H,XC4B5CB,4R561446512,90,1396,16,62776,3,E,25,4,E,0,2,5/11/2018 0:00,5/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,0,,1,9999999,NFD4HFDHDFHFD,4,B,1239,10,D,H,3,0
2019,O,1,1,DF5H45DF4H5DF,KJH4,4R561446512,90,1461,34,105354,5,E,4,3,E,0,5,5/28/2018 0:00,5/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,E,34,100,1,0,,1,9999999,DF4H,4,G,1288,40,D,H,5,0
2019,O,1,1,SD45GV4XC5V,D4GSD,4R561446512,97,0,34,46235,1,E,47,8,E,0,0,5/9/2018 0:00,5/9/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,B,1100,10,O,H,45,1
2019,O,1,1,F4Q5F4A5SF,SDF4NGFN2V1,4R561446512,77,0,35,61402,0,C,,2,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,45,100,0,T,,1,9999999,NFD4HFDHDFHFD,4,B,1100,10,O,H,3,0
2019,O,1,1,45RD4G5FDS4GV,RYHE4WE,4R561446512,150,1991,34,88119,3,E,45,8,E,0,2,5/27/2018 0:00,5/27/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,H,2005,40,D,H,45,1
2019,T,1,1,#N/A,5ER,4R561446512,128,1582,34,79188,0,,,6,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,0,X,,1,9999999,DF4H,4,C,1375,10,D,H,45,0
2019,O,1,1,#N/A,J1GH5MJGH,4R561446512,0,1364,6,43216,5,E,93,12,E,0,4,5/9/2018 0:00,5/9/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,63,100,1,0,,1,9999999,#N/A,4,,0,20,,H,45,0
2019,O,1,1,URT45HRT4H5D,7G4SD4GSD4GSD7G,4R561446512,90,1461,34,67344,1,E,19,5,E,0,0,5/10/2018 0:00,5/10/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,5H4DF56H4DF,4,G,1280,20,D,H,45,0
2019,O,1,1,#N/A,GF45H6G4F5,4R561446512,92,1560,34,51731,1,E,104,6,E,0,0,5/12/2018 0:00,5/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,B,1090,10,D,H,3,1
2019,O,1,1,4QE54QW5EQ,J478TY7J8YT,4R561446512,105,1698,6,56989,0,E,,9,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1365,10,D,H,3,0
2019,O,1,1,#N/A,RF4WE,4R561446512,115,1598,20,129724,1,E,26,2,E,0,0,5/15/2018 0:00,5/15/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,20,100,1,0,,1,9999999,5H4DF56H4DF,4,C,1260,10,D,H,40,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,90,1461,34,122000,0,B,,1,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,DF4H,4,B,1196,10,D,H,3,1
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,90,1248,34,40752,2,E,61,8,E,0,1,5/18/2018 0:00,5/18/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,4,1
2019,O,1,1,#N/A,W45EW,4R561446512,109,1560,34,56990,2,E,104,10,E,0,1,2/17/2018 0:00,2/17/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,74,100,1,0,,1,9999999,#N/A,4,C,1377,10,D,H,3,0
2019,O,1,1,XC45V4XC5V4XC,4A58D4SA5,4R561446512,109,1461,34,145480,4,E,61,4,E,0,3,5/14/2018 0:00,5/14/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,5H4DF56H4DF,4,C,1475,10,D,H,4,0
2019,O,1,1,#N/A,J478TY7J8YT,4R561446512,105,1598,61,89740,0,E,,5,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,61,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1307,10,D,H,45,0
2019,T,1,1,#N/A,W45EW,4R561446512,115,1560,34,149654,1,,40,2,E,0,0,5/8/2018 0:00,5/8/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1344,10,D,H,,0
2019,O,1,1,XC5B4XC5B4SFD,QWE47R8E,4R561446512,105,0,33,87726,0,D,,6,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,33,100,0,T,,1,9999999,DF4H,4,C,1274,10,O,H,3,1
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,95,1248,34,49183,2,E,61,6,E,0,1,5/30/2018 0:00,5/30/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,40,1
2019,O,1,1,#N/A,HG4JKYH,4R561446512,105,1598,6,50871,3,E,25,7,E,0,4,5/15/2018 0:00,5/15/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1209,10,D,H,3,0
2019,T,1,1,#N/A,GF45H6G4F5,4R561446512,92,1560,34,58270,2,,9,5,E,0,1,2/12/2018 0:00,2/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,144RH5ER64HRE+,4,B,1090,10,D,H,,1
2019,O,1,1,4GH53445,CV4B5CV3WE,4R561446512,68,1399,52,39467,5,E,17,10,E,0,6,5/14/2018 0:00,5/14/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,1,0,,1,9999999,#N/A,4,G,1157,10,D,H,45,0
2019,O,1,1,XC4B5VCX45B4XC,CV4B5CV3WE,4R561446512,170,1968,42,159323,1,E,108,9,E,0,0,5/15/2018 0:00,5/15/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,42,100,1,0,,1,9999999,144RH5ER64HRE+,4,E,1630,10,D,H,18,0
2019,O,1,1,#N/A,1N1JTGH85FN1GF6H,4R561446512,110,1598,16,72658,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,5,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1265,10,L,E,18,0
2019,O,1,1,#N/A,FDG4SDFF,4R561446512,132,1598,6,61871,5,B,11,7,E,0,4,2/19/2018 0:00,2/19/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,DF4H,4,C,1350,10,O,H,3,0
2019,O,1,1,M4GH54J5GH,FDG4SDFF,4R561446512,90,1364,34,57581,2,E,40,9,E,0,1,2/13/2018 0:00,2/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,0,,1,9999999,DF4H,4,C,1340,10,D,H,40,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,90,1461,34,46958,4,E,106,9,E,0,3,5/15/2018 0:00,5/15/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,54,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1280,10,D,H,4,0
2019,O,1,1,BD4DF54H5DF,HG4JKYH,4R561446512,95,1248,34,62431,0,E,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,1,100,0,K,,1,9999999,144RH5ER64HRE+,4,C,1235,10,D,H,45,0
2019,O,1,1,SD45GV4XC5V,WEF1EW,#N/A,86,1248,7,47722,2,E,61,5,E,0,1,5/16/2018 0:00,5/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,42,100,1,0,,1,9999999,#N/A,,B,1035,10,O,H,2,1
2019,O,1,1,M4GH54J5GH,CV4B56CV,4R561446512,101,0,7,75277,2,E,45,4,E,0,1,5/14/2018 0:00,5/14/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,B,1015,10,O,H,45,0
2019,O,1,1,#N/A,W45EW,4R561446512,109,1560,37,66140,0,E,54,9,E,0,0,5/10/2018 0:00,5/10/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,37,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1377,10,D,H,2,0
2019,O,1,1,XC5B4XC5B4SFD,DS4GR8HYRT,4R561446512,70,0,34,46384,1,E,54,7,E,0,0,5/23/2018 0:00,5/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,B,1068,10,O,H,18,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,75,1461,34,39143,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,DF4H,4,B,1146,10,D,H,45,0
2019,O,1,1,#N/A,J47UY8JUY,4R561446512,110,1582,35,96588,0,B,,5,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,DF4H,4,C,1401,10,D,H,4,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,86,1461,34,36956,1,C,15,9,E,0,0,6/4/2018 0:00,6/4/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,B,1275,10,D,H,16,1
2019,T,1,1,#N/A,4CX5BC,4R561446512,115,1560,34,105917,5,,45,5,E,0,5,5/23/2018 0:00,5/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,G,1670,40,D,H,45,1
2019,O,1,1,#N/A,M1GH586M1G1MH51HG,4R561446512,105,1598,34,100712,0,B,,4,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,42,100,0,T,,1,9999999,5H4DF56H4DF,4,C,1295,10,D,H,45,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,78,0,38,36413,0,E,,9,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,38,100,1,K,,1,9999999,DF4H,4,B,1165,10,O,H,16,0
2019,O,1,1,#N/A,0BDFGDFGD,4R561446512,120,1598,47,162168,1,B,110,2,E,0,0,4/24/2018 0:00,4/24/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,47,100,0,0,,1,9999999,144RH5ER64HRE+,4,D,1465,10,D,H,16,0
2019,O,1,1,45YH4ER5H4R5,B4DGF5GHD,4R561446512,90,1248,33,53916,2,E,110,10,E,0,1,5/10/2018 0:00,5/10/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,33,100,1,0,,1,9999999,#N/A,4,C,1230,10,D,H,3,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,110,0,34,36629,2,B,17,9,E,0,1,5/15/2018 0:00,5/15/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,28,100,1,0,,1,9999999,#N/A,4,B,1000,10,O,H,45,0
2019,O,1,1,H4RT5H4TR5H,AS4FR5,4R561446512,115,1358,34,55316,0,E,54,8,E,0,0,5/11/2018 0:00,5/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1358,10,D,H,3,1
2019,O,1,1,#N/A,4ESW85G,4R561446512,128,1582,1,57900,0,E,61,7,E,0,0,5/9/2018 0:00,5/9/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,1,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1200,10,D,H,2,0
2019,T,1,1,XC4B5VCX45B4XC,FDH4G5JGHF,4R561446512,170,1968,34,185051,4,,104,8,E,0,3,5/16/2018 0:00,5/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,CV4N534CVN54RTG,4,H,1805,40,D,H,,0
2019,O,1,1,SD45GV4XC5V,BMV45V,4R561446512,113,1991,54,57491,1,E,7,13,E,0,0,5/10/2018 0:00,5/10/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,E,1,9999999,CV4N534CVN54RTG,4,H,1603,40,D,H,40,0
2019,O,1,1,#N/A,1BD5FBDF,4R561446512,105,1598,34,99802,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,5H4DF56H4DF,4,C,1335,10,D,H,45,1
2019,O,1,1,#N/A,DFH5FD6H,4R561446512,109,1560,67,43731,4,E,61,11,E,0,3,5/8/2018 0:00,5/8/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,19,100,1,0,,1,9999999,#N/A,4,D,1578,10,D,H,5,0
2019,O,1,1,QW4R5Q4ERQ5W,BD4DF5GDF,4R561446512,136,0,34,173349,3,D,47,4,E,0,2,5/12/2018 0:00,5/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,4NCV5N4RTG564NHJTR,4,C,1570,10,O,H,3,0
2019,O,1,1,M4GH54J5GH,FDG4SDFF,4R561446512,90,1364,34,69520,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,K,,1,9999999,DF4H,4,C,1340,10,D,H,16,0
2019,O,1,1,#N/A,SDV15FDSGFD,4R561446512,124,1598,34,49769,1,E,104,8,E,0,0,5/17/2018 0:00,5/17/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,DF4H,4,C,1315,10,O,H,3,0
2019,O,1,1,HE45H4ER5H4,HTR84H5RT,4R561446512,110,1461,34,80209,1,E,50,5,E,0,0,5/19/2018 0:00,5/19/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,H,1360,40,D,H,45,0
2019,O,1,1,4GH53445,FDG4H5G4F5,4R561446512,125,0,34,52054,1,E,104,10,E,0,0,5/25/2018 0:00,5/25/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,D,1455,10,O,H,3,1
2019,O,1,1,M4GH54J5GH,J1GH5MJGH,4R561446512,132,0,52,77427,2,E,25,5,E,0,1,5/11/2018 0:00,5/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,52,100,0,0,,1,9999999,144RH5ER64HRE+,4,C,1270,10,L,E,18,0
2019,O,1,1,SD56G4SD5G4,1BVD5FB3DF,4R561446512,100,1461,41,38868,0,E,,10,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,X,,1,9999999,144RH5ER64HRE+,4,C,1215,10,D,H,3,0
2019,T,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,90,1461,34,59411,2,,26,6,E,0,1,5/13/2018 0:00,5/13/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,0,100,1,0,,1,9999999,5H4DF56H4DF,4,B,1280,10,D,H,,0
2019,O,1,1,SD56G4SD5G4,1BVD5FB3DF,4R561446512,110,1461,16,151500,0,D,,1,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,0,T,,1,9999999,144RH5ER64HRE+,4,C,1395,10,D,H,,0
2019,O,1,1,SD56G4SD5G4,1N1JTGH85FN1GF6H,4R561446512,110,1461,34,76368,2,E,17,6,E,0,1,5/10/2018 0:00,5/10/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1389,10,D,H,3,0
2019,O,1,1,45YH4ER5H4R5,MG1H5W,4R561446512,75,1248,16,51965,0,E,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,0,T,,1,9999999,DF4H,4,B,1205,10,D,H,45,0
2019,O,1,1,#N/A,4ESW85G,4R561446512,128,1582,34,77536,4,C,63,5,E,0,3,5/23/2018 0:00,5/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1210,10,D,H,3,1
2019,O,1,1,#N/A,4ESW85G,4R561446512,128,1582,34,77536,4,C,63,5,E,0,3,5/23/2018 0:00,5/23/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1210,10,D,H,3,1
2019,O,1,1,#N/A,4G5J4GF,4R561446512,115,1560,34,75500,2,E,50,7,E,0,1,5/25/2018 0:00,5/25/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,C,1471,10,D,H,16,1
2019,O,1,1,JH4TRYJ4YT5,5FG65J6GFJ,4R561446512,68,1360,34,28808,5,E,40,15,E,0,4,5/11/2018 0:00,5/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,#N/A,4,K,1254,10,D,H,45,0
2019,O,1,1,#N/A,M1GH5M1GH23,4R561446512,92,1560,34,48487,0,E,,8,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,T,,1,9999999,DF4H,4,C,1280,10,D,H,3,0
2019,O,1,1,4GH53445,FG5J4FG56,4R561446512,125,0,6,52677,1,C,49,7,E,0,0,5/16/2018 0:00,5/16/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,NFD4HFDHDFHFD,4,G,1374,10,O,H,45,0
2019,O,1,1,#N/A,G4SD,4R561446512,90,1598,34,88126,1,E,40,4,E,0,0,5/9/2018 0:00,5/9/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1265,10,D,H,3,0
2019,O,1,1,M4GH54J5GH,J1GH5MJGH,WERG546RE5G4EW,90,1364,56,104926,1,E,110,3,E,0,0,5/11/2018 0:00,5/11/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,56,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1270,10,D,H,4,0
2019,O,1,1,SD56G4SD5G4,1BVD5FB3DF,4R561446512,110,1461,34,54973,0,E,,7,H,0,999,,999,1,OTOMOBİL,SD4G54DS5G4DS,H,34,100,0,K,,1,9999999,DF4H,4,C,1290,10,D,H,4,0
2019,O,1,1,SD45GV4XC5V,4ESW85G,4R561446512,110,1493,6,42816,3,E,54,10,E,0,2,5/28/2018 0:00,5/28/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,6,100,1,0,,1,9999999,#N/A,4,C,1205,10,D,H,45,0
2019,O,1,1,SD56G4SD5G4,QW4ER56QW,4R561446512,75,1461,16,75720,1,E,110,3,E,0,0,5/14/2018 0:00,5/14/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,16,100,1,0,,1,9999999,5H4DF56H4DF,4,B,1250,10,D,H,16,0
2019,O,1,1,#N/A,SDV15FDSGFD,4R561446512,124,1598,44,50860,0,B,50,7,E,0,1,5/12/2018 0:00,5/12/2019 0:00,1,OTOMOBİL,SD4G54DS5G4DS,H,21,100,1,0,,1,9999999,144RH5ER64HRE+,4,C,1305,10,O,H,3,0
